latitude,longitude
13.0286999,77.5942001
13.0291996,77.5924988
13.0291996,77.5948029
13.0284996,77.5951004
13.0293999,77.5955963
13.0314999,77.5955963
13.0312996,77.5951004
13.0306997,77.5953979
13.0302,77.5951004
13.0317001,77.5947037
13.0402002,77.5915985
13.0298004,77.5942001
13.0307999,77.5960999
13.0304003,77.5958023
13.0298996,77.5959015
13.0299997,77.5914993
13.0296001,77.5943985
13.0296001,77.5908966
13.0312996,77.5886993
13.0305996,77.5942993
13.0303001,77.5939026
13.0397997,77.5911026
13.0312004,77.5963974
13.0321999,77.5958023
13.0326004,77.5936966
13.0318003,77.5931015
13.0321999,77.5907974
13.0327997,77.5910034
13.0283003,77.5905991
13.0284996,77.5866013
13.0282001,77.5874023
13.0284004,77.5878983
13.0286999,77.5884018
13.03595308,77.58909939
13.03111721,77.58725401
13.0282335,77.5866013
13.0211,77.5948029
13.0213003,77.5922012
13.0241003,77.5930023
13.0246,77.5942001
13.0261002,77.5942993
13.0267,77.5960007
13.0256004,77.5960007
13.0269003,77.5986023
13.0284004,77.5982971
13.0305996,77.5978012
13.0318003,77.5967026
13.0309,77.5994034
13.0316,77.5969009
13.0299997,77.6000977
13.0165005,77.597702
13.02836482,77.5954022
13.02721568,77.5934751
13.01853227,77.5877663
13.02267753,77.5847059
13.01929273,77.5894752
13.02052488,77.5866529
13.02273731,77.5865241
13.01924471,77.5859857
13.0193996,77.5952988
13.02189552,77.5917581
13.02146564,77.5871437
13.02789772,77.5929044
13.02159141,77.5878833
13.02007017,77.5861607
13.01885566,77.5853792
13.02012342,77.5860561
13.02193864,77.5850402
13.02682664,77.5861533
13.02059217,77.5911831
13.02702427,77.5932883
13.02575132,77.5877117
13.02106778,77.5854616
13.0211,77.5860977
13.0263996,77.5931015
13.0249996,77.5917969
13.0221996,77.5924988
13.0262003,77.5927963
13.0257998,77.5939026
13.02567521,77.5939743
13.02501603,77.5923874
13.02559681,77.5913611
13.0255243,77.5947967
13.02617727,77.5917051
13.02572845,77.5936564
13.02676883,77.5932383
13.0272441,77.5938787
13.02654311,77.5908592
13.02772296,77.5948286
13.0229836,77.5925722
13.02388092,77.5917796
13.02041153,77.5923663
13.02288071,77.5924498
13.02517968,77.5934677
13.02582383,77.5920612
13.02134348,77.5916491
13.02667541,77.591393
13.02619393,77.5944135
13.02462111,77.5901699
13.02537338,77.5906765
13.02428303,77.5904177
13.0251836,77.5915351
13.02310969,77.5913665
13.02328511,77.5895708
13.02645949,77.5901676
13.02383584,77.5927385
13.01734715,77.5896814
13.025376,77.5896921
13.02654213,77.5946271
13.02413113,77.5912964
13.01895856,77.590247
