latitude,longitude
13.0280414,77.6330598
13.0435991,77.6040228
13.0435873,77.6040416
13.0435952,77.6040597
13.0232168,77.5848015
13.023239,77.5848109
12.9932269,77.5697727
12.9932278,77.5697653
12.9932051,77.5693566
12.9932061,77.5693493
12.989947,77.5721602
12.984201,77.5878625
12.9842056,77.5878478
12.9841893,77.5878451
12.9842154,77.5878605
12.991851,77.5753976
12.9918516,77.575409
12.9969304,77.5693546
12.9969539,77.5667589
12.9969519,77.5667435
12.9842232,77.5926577
12.9725973,77.6198741
13.0249724,77.5929415
12.9726479,77.6193852
13.0249722,77.5929414
13.0171473,77.5704789
13.0171489,77.5705084
13.0159923,77.5662576
13.0159938,77.5662871
13.0073423,77.5924044
12.9254712,77.6200735
12.9255298,77.6200433
12.9348325,77.6301956
12.9295957,77.6330623
12.9295957,77.6330623
12.9348334,77.6301977
12.929584,77.6331776
12.9300004,77.6330246
12.9251595,77.6336448
12.9422878,77.622876
12.9426113,77.6225341
12.9492212,77.6202345
12.9653079,77.6177688
13.0029074,77.5961625
12.9998155,77.5999124
12.980586,77.5964912
12.9997829,77.5998802
12.9199166,77.5800976
13.012407,77.5479754
13.0124253,77.5479727
13.0149668,77.5484709
13.015002,77.5484884
12.9820545,77.594918
12.9830948,77.5955802
12.9887281,77.5935834
12.9820576,77.5949127
12.9843779,77.597102
12.9830959,77.5955628
12.9830888,77.5955729
12.9843791,77.5971055
12.9934814,77.5981797
12.9892476,77.5931166
12.9892509,77.5931227
12.9892243,77.5930616
12.9918326,77.5943175
12.9896584,77.5927202
12.9934814,77.5981797
12.9934814,77.5981797
12.9932193,77.598304
12.981017,77.5970268
12.9806783,77.5972575
12.9935933,77.5955787
12.9936497,77.5957793
12.9935933,77.5955787
12.9752442,77.6040584
12.9722891,77.6010738
12.9722898,77.6010637
13.0030204,77.5501976
13.0030295,77.5501969
13.0042637,77.5529066
13.0042592,77.5529167
13.0042624,77.5529308
12.9818533,77.5944527
12.9701341,77.5944091
12.9679306,77.5887275
12.9679417,77.5887289
12.9804511,77.5724408
12.9804442,77.5724422
12.9804449,77.5724372
12.9802851,77.5711953
12.9802828,77.571202
12.9802913,77.5711953
12.9826023,77.5681143
12.9825902,77.5681086
12.9820748,77.5666365
12.9820627,77.5666308
12.9820562,77.5666322
12.9823656,77.5646963
12.9823741,77.5646976
12.9933597,77.5713717
12.9933594,77.5713633
12.9933544,77.571378
12.9933553,77.571372
12.9963117,77.5639749
12.9962984,77.5639846
12.9963141,77.563991
12.9980449,77.5530523
12.9980423,77.553048
12.9975566,77.5501406
12.9975565,77.5501457
12.9876752,77.577882
12.9876882,77.5778928
12.99759,77.5594643
12.9975994,77.5594657
12.997832,77.5587773
12.9707823,77.6047662
12.9665747,77.5983634
12.9199288,77.5800861
12.9437492,77.5805515
13.0020608,77.5486934
13.0020529,77.5487075
13.0020637,77.5487048
12.9996059,77.5486409
12.9996161,77.5486386
13.0232678,77.5841869
13.0232577,77.5841983
13.0148786,77.5758623
13.0148786,77.5758791
13.0151223,77.5727992
13.0151223,77.5727785
13.0413366,77.6222977
13.0413545,77.6223055
13.0123147,77.6477234
13.0208319,77.7049885
12.9565816,77.6211012
12.9565816,77.6211012
12.9717963,77.60445
12.975455,77.6026578
12.975455,77.6026578
13.0066794,77.578469
13.0064602,77.5788819
13.0064602,77.5788819
13.0063158,77.5788034
13.0065724,77.5784155
12.927873,77.7180746
12.9668876,77.6208666
12.9353689,77.6314556
12.9353701,77.631441
12.9335106,77.6226015
12.9335106,77.6226015
12.9158509,77.6517923
13.0061715,77.5485849
13.0061598,77.5485856
13.0017359,77.547736
13.0017444,77.5477327
13.0475467,77.6285805
13.0504875,77.630346
13.0504849,77.6303702
13.0559361,77.632346
13.0559358,77.6323272
13.0559354,77.6323356
13.0676938,77.6337001
13.0676742,77.6337183
13.0676931,77.6337303
13.0677133,77.6337183
13.0672502,77.5933745
13.0672581,77.5933865
13.0672568,77.5933738
12.9517352,77.6214956
12.9969946,77.5713643
12.9978245,77.584746
12.9976625,77.5863047
12.9975456,77.586268
13.0045563,77.6122444
12.9918586,77.5713164
12.9902706,77.5718161
12.9969946,77.5713643
12.9899841,77.5721382
12.9635028,77.6010389
12.9635172,77.6010369
12.9631624,77.6012421
12.991538,77.6146329
13.0034371,77.6641812
13.0034371,77.6641812
12.9591958,77.6492423
12.9451582,77.6289206
12.9451557,77.6289154
12.9451678,77.6289166
12.9451521,77.6289158
12.9451644,77.6289164
12.9867349,77.5961204
12.9867408,77.5961137
12.9867526,77.5961036
12.9862736,77.5965609
12.9855986,77.5971376
12.9855882,77.5971504
12.9811169,77.5985169
12.9810725,77.5984968
12.9810614,77.5985096
13.0004684,77.5483114
13.0004762,77.5483103
13.0004739,77.5483026
13.001818,77.5785208
13.0083865,77.5430778
13.0083763,77.5430841
13.0006977,77.5474564
13.000699,77.5474648
13.0006925,77.547443
13.0008519,77.5477823
13.000831,77.5477756
13.0012495,77.5475972
13.0012504,77.5476093
13.0012619,77.547613
13.0024366,77.5466004
13.0024219,77.546578
13.0026434,77.5469002
13.0026434,77.5469119
13.0026545,77.5469032
13.0030191,77.5467211
13.0030152,77.5467141
13.0042307,77.54612
13.0042371,77.5461212
13.0042294,77.5461255
13.0046489,77.5459289
13.0046574,77.5459332
13.0048789,77.5458555
13.0048753,77.5458454
13.0048854,77.5458414
13.0048602,77.5458001
13.004874,77.5457961
13.0054437,77.5455212
13.0054607,77.5455151
13.006228,77.5451681
13.0062375,77.5451759
13.0071462,77.5447789
13.0071476,77.5447742
13.0074309,77.5445955
13.0074393,77.5445827
13.0078699,77.5441462
13.0078709,77.5441385
13.0081397,77.5441925
13.0081374,77.5442002
13.0084105,77.5429795
13.0081577,77.5458652
13.0081708,77.5458933
13.0064874,77.5494882
13.0064779,77.5494932
13.0064766,77.5494784
13.0062695,77.5495059
13.006264,77.5495036
13.0055561,77.5497732
13.0055535,77.5497618
13.005251,77.5497745
13.0052372,77.5497772
12.9399366,77.572991
12.9399588,77.5729763
12.9376623,77.5718036
12.9376695,77.5718001
12.938025,77.5784312
12.9379985,77.5784181
12.9380175,77.5784366
12.9380067,77.5784238
12.9382243,77.5787142
12.938224,77.5787229
12.9382289,77.5787253
12.9382315,77.5787175
12.9225941,77.6756793
12.9225967,77.6756584
12.9225839,77.6756962
12.996984,77.5713807
12.9969833,77.5713455
12.9993256,77.5713877
12.9993191,77.5713958
12.9993263,77.5714028
12.9993322,77.5713958
12.9669857,77.6113486
12.9684821,77.6145083
12.9987778,77.5489246
12.9987732,77.5489205
12.9987788,77.5489192
12.9975955,77.5504759
12.9976024,77.5504682
12.9976037,77.5504799
12.9981105,77.5529906
12.9981128,77.5530024
12.9981156,77.5529988
12.998602,77.5554376
12.998602,77.555445
12.9982984,77.5573519
12.9982882,77.55736
12.9982985,77.5573685
12.9961796,77.5646038
12.9644173,77.6120695
12.9644242,77.6120688
12.966427,77.614065
12.9664421,77.6140489
12.9664094,77.6140617
12.9664342,77.6140892
12.9664676,77.5878283
12.9664832,77.5878411
12.967419,77.5887389
12.964664,77.5966991
12.9649509,77.597035
12.9647627,77.5972154
12.9775662,77.5740673
12.9775826,77.5740498
12.9828569,77.5612108
12.9828569,77.5612181
12.9838054,77.5580357
12.9838214,77.5580494
12.9883674,77.5560106
12.9883723,77.556015
12.9883763,77.5560106
12.9894883,77.5559691
12.9894988,77.5559697
12.9924874,77.5512658
12.9924861,77.5512806
12.9557535,77.7148274
12.9557525,77.7148503
12.9557651,77.7147456
12.9557943,77.7172111
13.0592498,77.5202277
12.8282344,77.6901614
12.9276303,77.620854
12.9274248,77.6210671
12.9274269,77.6210678
12.9274215,77.6210656
12.8282344,77.6901614
12.9276362,77.6208526
12.9300574,77.6292699
12.9275236,77.6211257
12.9300574,77.6292699
12.9276392,77.620856
12.9300574,77.6292699
12.9297697,77.6330415
12.929773,77.6330433
12.929773,77.6330433
12.929773,77.6330433
13.0592549,77.5202404
13.0592458,77.5202342
13.0592495,77.5202441
13.0592434,77.5202422
13.059244,77.5202528
12.9581623,77.5928796
12.9581699,77.5928877
12.9581548,77.592883
12.9992881,77.5780684
12.999289,77.5780869
12.9992998,77.5780778
12.9619463,77.7152494
12.9606497,77.7164684
12.9975847,77.6208226
12.9975847,77.6208226
12.9975847,77.6208226
12.9975847,77.6208226
12.9170445,77.6734652
12.9170329,77.6734815
13.0061308,77.5809893
13.0061308,77.5809893
13.0061308,77.5809893
